test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,9,0.1,0.1,525.24,4463.9,65025.0,711.06
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,9,0.1,0.1,660.78,2477.4,65025.0,224.48
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,9,0.1,0.1,605.26,3518.0,65025.0,442.1
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,9,0.1,0.1,534.14,4129.86,65025.0,655.64
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,9,0.1,0.1,653.6,2650.98,65025.0,261.36
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,2,9,0.1,0.1,483.42,4509.1,65025.0,868.28
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,2,9,0.1,0.1,616.46,3312.5,65025.0,412.22
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,10,0.1,0.1,671.88,2476.2,65025.0,213.42
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,10,0.1,0.1,503.58,4606.92,65025.0,704.54
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,10,0.1,0.1,659.6,2756.16,65025.0,229.76
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,10,0.1,0.1,592.32,3586.24,65025.0,425.02
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,10,0.1,0.1,530.34,4277.68,65025.0,655.94
